,i_index,j_index,obs,PF
2423,166,-107,6.71,0.05582472191676323
2424,166,-107,9.14,0.05582472191676323
2425,164,-127,5.49,27.043464950480406
2426,163,-137,16.15,60.55940645445051
2427,166,-236,12.5,0.585432890886684
2428,163,-242,0.81,12.537140972318713
2429,164,-242,6.7,0.4629582157179724
2430,166,-249,65.93,12.288598313516793
2431,163,-256,29.92,0.2732811045536755
2432,164,-265,1.52,0.007962547751778046
2433,165,-286,9.14,35.80933357929885
2434,165,-303,10.67,30.89538974406627
2435,166,-308,6.25,29.059955528903696
2436,167,-312,7.62,24.738792594030915
2437,166,-313,5.79,28.74098304837217
2438,165,-324,7.5,7.359250485221013
2439,164,-327,9.71,0.02226396062008493
2440,166,-328,5.02,0.2797667449083988
2441,165,-327,8.89,0.019494800645589984
2442,164,-335,11.34,0.6266355795180537
2443,167,-351,0.0,0.39278936155714694
2444,163,-353,7.29,0.40222548133253566
2445,164,-364,6.25,0.1979337306157915
2446,166,-47,2.19,0.1622042119404986
2447,166,-59,2.77,31.940914435566107
2448,165,-58,6.4,70.92332656304164
2449,167,-69,12.96,0.3877531487691899
2450,164,-103,6.1,12.940882640568718
2451,167,-127,6.1,47.79841483541679
2452,166,-150,7.62,28.691994973038497
2453,167,-221,2.44,75.33235491460121
2454,164,-232,0.3,0.4193277603258292
2455,166,-242,3.05,0.43828720175016206
2456,165,-254,4.94,33.64626721999458
2457,165,-254,6.1,33.64626721999458
2458,166,-261,2.74,5.234781436553656
2459,165,-296,9.77,0.024908473801101904
2460,167,-293,14.63,20.758989598726856
2461,165,-303,13.72,30.89538974406627
2462,168,-313,0.91,0.3354078997065402
2463,168,-318,20.85,34.978810814943145
2464,168,-326,7.69,0.012764939100730725
2465,167,-328,4.62,0.2763071924939799
2466,167,-335,13.44,14.14510624689261
2467,166,-334,17.79,12.516320844276322
2468,168,-358,10.67,15.006445040176615
2469,166,-47,2.44,0.1622042119404986
2470,168,-45,3.26,0.22826907287418569
2471,169,-50,8.53,16.345088139502426
2472,166,-59,2.99,31.940914435566107
2473,166,-59,2.13,31.940914435566107
2474,169,-131,7.32,0.009433299833879428
2475,165,-142,56.75,104.44327070822101
2476,168,-152,4.57,67.10476927982707
2477,166,-150,6.71,28.691994973038497
2478,166,-157,3.05,0.004883286914753839
2479,169,-167,4.48,34.93633324157934
2480,169,-221,10.06,23.345771145463768
2481,166,-231,2.08,0.38175946849653863
2482,165,-237,3.84,0.5540280586266766
2483,165,-237,3.35,0.5540280586266766
2484,165,-262,4.57,0.49580540362872005
2485,169,-276,10.97,5.501821809300637
2486,165,-288,15.24,0.01242805141058179
2487,168,-293,9.14,26.592080897495784
2488,167,-298,4.57,32.46877050672294
2489,165,-312,21.34,66.60995117160542
2490,165,-324,6.3,7.359250485221013
2491,165,-327,8.76,0.019494800645589984
2492,165,-327,9.65,0.019494800645589984
2493,168,-326,7.62,0.012764939100730725
2494,166,-336,12.21,16.311108659732295
2495,165,-337,10.27,18.89782132622546
2496,167,-356,0.85,0.08720989464401356
2497,169,-355,9.14,0.10677843258773441
2498,167,-367,3.06,0.1959578217573105
2499,166,-368,4.6,0.6789772663619791
2500,169,-47,3.96,18.41338448146087
2501,169,-49,6.89,23.948412276548105
2502,166,-55,2.44,0.20824127356651453
2503,166,-55,4.27,0.20824127356651453
2504,166,-55,3.29,0.20824127356651453
2505,169,-62,0.91,30.842482149085615
2506,167,-68,7.62,0.12688002068894258
2507,169,-131,9.14,0.009433299833879428
2508,169,-131,7.3,0.009433299833879428
2509,166,-148,14.63,63.675353626578506
2510,166,-155,12.19,0.3063098550272428
2511,169,-229,14.2,29.30640448267261
2512,168,-233,1.22,0.29373412106254554
2513,169,-235,28.47,0.5308384119870788
2514,170,-237,45.72,30.104025507473743
2515,170,-241,12.19,0.052135223918275145
2516,170,-261,15.24,23.152451521943817
2517,169,-276,9.14,5.501821809300637
2518,166,-293,28.88,22.789969022775782
2519,166,-308,11.12,29.059955528903696
2520,166,-318,18.29,70.77459786473726
2521,166,-323,13.72,21.76326299860085
2522,167,-324,5.58,16.79497726275369
2523,170,-335,7.62,19.2557345160121
2524,168,-335,10.44,9.384473860672761
2525,167,-334,15.68,8.363664958679909
2526,167,-335,13.72,14.14510624689261
2527,168,-341,9.75,0.3524036919924306
2528,170,-345,35.05,33.31590755705759
2529,166,-352,11.31,0.36805731865655256
2530,169,-366,6.4,0.468659620215121
2531,169,-48,1.95,13.961284693375092
2532,168,-51,0.3,0.08401726227865103
2533,171,-62,4.88,0.1763121917130051
2534,168,-67,4.72,0.10707817348477842
2535,171,-91,1.52,32.212492903142326
2536,171,-111,7.62,67.81093339103657
2537,169,-121,12.5,47.45765819967098
2538,168,-130,15.24,0.10571670662541106
2539,168,-155,18.7,0.31108021129077845
2540,170,-156,3.05,0.3946266237531651
2541,169,-161,10.67,36.83975364003915
2542,170,-163,1.65,0.2994234790071227
2543,171,-216,25.69,47.81824395500032
2544,170,-236,35.2,2.240874371213996
2545,169,-238,15.24,25.490710281714858
2546,170,-251,6.1,15.901888674248502
2547,169,-252,0.61,7.334741182572293
2548,167,-252,30.48,23.698288723483966
2549,170,-261,9.14,23.152451521943817
2550,170,-261,14.63,23.152451521943817
2551,167,-281,12.19,0.5161469278218972
2552,167,-282,13.72,15.064132572367832
2553,167,-279,3.78,0.0
2554,168,-293,12.19,26.592080897495784
2555,170,-298,18.29,34.73029884565327
2556,171,-301,6.57,0.0077375494987803484
2557,171,-303,32.0,35.58035072974556
2558,169,-305,12.19,29.743361091599446
2559,171,-310,15.24,0.011578866627392182
2560,168,-317,27.29,51.93969810857458
2561,167,-328,4.76,0.2763071924939799
2562,167,-334,17.37,8.363664958679909
2563,168,-336,7.92,13.122829276932595
2564,171,-348,3.66,8.230264216049056
2565,167,-349,5.49,0.6127763471187291
2566,169,-356,3.96,8.470748198798937
2567,167,-367,3.05,0.1959578217573105
2568,168,-370,5.49,8.478451737626974
2569,167,-368,7.6,6.316162681260588
2570,171,-58,10.06,33.19555553765248
2571,170,-109,6.71,65.20223840770471
2572,170,-109,3.05,65.20223840770471
2573,171,-111,10.97,67.81093339103657
2574,169,-121,3.66,47.45765819967098
2575,168,-124,7.62,0.31172418275851743
2576,172,-127,7.32,12.788857390932431
2577,172,-127,4.88,12.788857390932431
2578,172,-127,4.57,12.788857390932431
2579,172,-145,20.73,51.02973962398501
2580,170,-163,2.47,0.2994234790071227
2581,172,-201,16.41,56.34465623329043
2582,170,-235,14.02,0.46548885329235334
2583,169,-235,30.48,0.5308384119870788
2584,168,-238,8.63,13.734987619758018
2585,168,-238,9.14,13.734987619758018
2586,171,-245,16.6,17.49834609370329
2587,168,-252,25.91,13.611127610697917
2588,170,-250,15.78,37.012158410945936
2589,171,-256,15.24,63.07008125298221
2590,169,-269,20.46,27.945442808840852
2591,169,-283,3.91,40.59290736149762
2592,172,-293,9.46,0.361195333074795
2593,172,-293,16.98,0.361195333074795
2594,170,-302,10.12,0.05262102071149148
2595,170,-302,11.31,0.05262102071149148
2596,171,-310,12.09,0.011578866627392182
2597,170,-326,1.25,0.2999108711261936
2598,168,-332,6.23,5.484061362477621
2599,169,-334,11.06,13.487126776282215
2600,168,-338,4.88,0.30983448077293135
2601,170,-351,6.71,0.3810773905259838
2602,170,-351,5.49,0.3810773905259838
2603,169,-356,3.67,8.470748198798937
2604,170,-356,6.1,11.29947844034723
2605,168,-367,15.24,2.07988974318293
2606,172,-371,3.53,5.539469701488506
2607,170,-372,6.56,6.049908424470383
2608,169,-52,0.0,29.44450129303409
2609,169,-63,1.68,0.44870700412630143
2610,172,-82,9.02,39.820644268828055
2611,171,-118,37.49,72.91164148553784
2612,173,-125,4.57,0.16272426578342952
2613,172,-129,12.19,37.61688878021682
2614,173,-125,8.53,0.16272426578342952
2615,171,-144,34.44,64.7336119719128
2616,172,-145,24.08,51.02973962398501
2617,169,-152,14.02,77.66631668795547
2618,170,-156,4.88,0.3946266237531651
2619,172,-228,4.57,34.01449360801342
2620,171,-240,13.41,0.054359470118027046
2621,170,-242,18.29,8.050330540382882
2622,169,-241,2.68,0.04195758575802116
2623,169,-245,1.49,0.47254030802435154
2624,173,-255,7.62,50.04738930997443
2625,172,-263,21.95,26.92852923594085
2626,169,-276,8.67,5.501821809300637
2627,173,-295,9.14,33.53323108287994
2628,170,-302,9.14,0.05262102071149148
2629,169,-305,13.04,29.743361091599446
2630,173,-323,1.44,0.553046905898123
2631,171,-321,10.02,18.052739242193468
2632,171,-328,8.1,7.835214132117472
2633,172,-327,10.27,0.26238942036024065
2634,170,-334,15.0,22.606518705186666
2635,172,-355,1.84,0.2833475450962099
2636,172,-361,3.06,9.742685875688746
2637,171,-367,6.37,0.16377253032324418
2638,170,-371,1.54,0.562514037594787
2639,172,-55,10.36,46.992465440838465
2640,172,-64,2.74,50.898706133836185
2641,173,-84,4.27,60.004503503028594
2642,170,-97,1.83,13.879853480749588
2643,172,-113,2.74,66.23937224134086
2644,173,-125,7.62,0.16272426578342952
2645,173,-125,6.1,0.16272426578342952
2646,174,-123,4.27,0.2634741785478159
2647,172,-129,13.72,37.61688878021682
2648,173,-145,8.23,67.87542780269638
2649,172,-145,12.19,51.02973962398501
2650,173,-145,10.67,67.87542780269638
2651,173,-145,9.1,67.87542780269638
2652,174,-183,10.67,37.8063115508845
2653,173,-202,6.71,0.24581988977610136
2654,174,-230,1.7,8.491070427492394
2655,174,-229,3.05,21.188388431965187
2656,173,-227,18.3,45.97995556816671
2657,174,-230,2.16,8.491070427492394
2658,171,-235,5.06,0.46547979932623806
2659,170,-241,7.92,0.052135223918275145
2660,174,-247,6.1,69.60195359948432
2661,170,-245,4.57,0.04704389431530661
2662,174,-250,10.67,0.0
2663,171,-256,15.24,63.07008125298221
2664,171,-278,13.72,22.954887262749942
2665,174,-291,9.11,0.024468373712657275
2666,173,-295,11.95,33.53323108287994
2667,172,-302,41.15,25.505878274593798
2668,174,-301,32.0,56.47270554142018
2669,174,-303,4.03,7.979040346439687
2670,174,-307,7.62,0.010959111383188041
2671,170,-317,8.23,21.803514225383143
2672,171,-322,8.21,14.139821516428377
2673,173,-322,3.05,0.48513065589689547
2674,174,-323,0.0,0.34887257762607615
2675,170,-323,20.16,12.44755469153643
2676,172,-327,9.14,0.26238942036024065
2677,172,-329,5.5,6.303868880653374
2678,174,-333,10.32,0.6457638610732912
2679,172,-337,3.05,0.05704223431973863
2680,174,-347,12.02,11.485767781092978
2681,170,-348,6.4,23.66756789396517
2682,170,-351,3.65,0.3810773905259838
2683,173,-357,12.19,11.833019047084774
2684,170,-361,4.62,12.520567618401419
2685,173,-43,0.08,0.14704161599272858
2686,172,-113,5.49,66.23937224134086
2687,173,-125,7.32,0.16272426578342952
2688,173,-125,7.01,0.16272426578342952
2689,171,-158,13.72,0.342515573876696
2690,174,-166,19.81,75.81244630070125
2691,175,-175,24.38,43.636052376458274
2692,172,-228,6.11,34.01449360801342
2693,175,-246,2.13,81.13492752040072
2694,175,-246,2.44,81.13492752040072
2695,173,-262,15.86,9.885909421148988
2696,174,-286,12.19,32.44458768469604
2697,175,-294,25.91,30.227485619803403
2698,175,-295,6.1,21.724691943369425
2699,172,-301,26.64,0.060431761416823236
2700,171,-306,26.82,0.030169984528864296
2701,175,-311,4.35,19.761405528389805
2702,173,-330,2.17,5.31225650083778
2703,171,-338,9.14,0.05182790865894783
2704,171,-369,2.66,0.283600214348355
2705,172,-373,2.26,0.5685071098594154
2706,174,-374,1.22,0.35998814832076625
2707,172,-42,7.62,0.0
2708,172,-66,12.8,0.005470421348442475
2709,173,-84,6.1,60.004503503028594
2710,172,-113,2.44,66.23937224134086
2711,173,-130,4.27,34.98047635071228
2712,176,-141,14.33,72.35112389631398
2713,176,-156,0.61,0.0
2714,175,-174,50.29,14.369031597037845
2715,176,-201,3.87,54.401638054675495
2716,172,-228,7.62,34.01449360801342
2717,176,-229,1.52,15.96202302659828
2718,176,-230,6.1,5.9773600173537895
2719,174,-242,14.92,33.689974282379204
2720,176,-241,0.67,18.313425788655678
2721,173,-244,27.31,19.757248226304565
2722,174,-247,6.1,69.60195359948432
2723,173,-254,45.72,60.19831882805521
2724,173,-261,13.86,5.38272609875386
2725,175,-283,10.2,7.107574954449953
2726,175,-283,13.04,7.107574954449953
2727,174,-286,13.6,32.44458768469604
2728,172,-289,24.95,30.58385055907909
2729,174,-291,15.24,0.024468373712657275
2730,174,-295,7.71,47.51672800779238
2731,174,-299,23.41,24.994154665802828
2732,172,-303,21.31,30.799500217013197
2733,174,-299,24.38,24.994154665802828
2734,176,-316,4.35,16.988371330706368
2735,172,-327,9.18,0.26238942036024065
2736,175,-366,4.66,9.651350782445144
2737,174,-373,2.13,0.21647962976842952
2738,176,-32,9.75,0.0
2739,174,-111,17.68,0.40137449385840657
2740,177,-117,3.96,72.77843210385569
2741,177,-119,18.9,0.0
2742,177,-133,11.89,0.09726761188668841
2743,177,-133,5.18,0.09726761188668841
2744,177,-133,5.49,0.09726761188668841
2745,175,-141,24.38,73.01710648314835
2746,175,-145,31.09,44.29280777301999
2747,176,-143,25.6,0.04327415324776645
2748,177,-151,24.38,12.283121204826099
2749,176,-158,3.96,0.4035788738540643
2750,175,-170,0.91,32.85323368448342
2751,175,-172,11.06,17.85123767618871
2752,175,-175,27.05,43.636052376458274
2753,173,-184,8.37,69.54279053940567
2754,177,-230,1.83,10.426077539900094
2755,174,-229,6.1,21.188388431965187
2756,176,-230,4.88,5.9773600173537895
2757,175,-249,1.52,0.0
2758,174,-260,5.84,0.09134408618184044
2759,174,-261,10.52,0.10843088429048701
2760,174,-263,9.83,7.4742705588017415
2761,174,-288,12.19,7.229743416574671
2762,177,-290,9.14,0.27538550078207213
2763,175,-287,2.29,5.552712783509301
2764,176,-293,17.25,52.04591126433787
2765,176,-294,8.53,31.85163930544044
2766,173,-302,18.29,54.72430377254959
2767,177,-308,9.78,0.00016956449578222105
2768,173,-321,5.76,0.27414545339540203
2769,174,-330,8.03,0.5108076870345108
2770,174,-346,10.06,19.413825043749508
2771,176,-366,4.07,0.6474997853552685
2772,176,-365,3.05,0.3998749803025138
2773,176,-379,12.67,0.714869667961152
2774,176,-378,4.12,0.37989475673612244
2775,174,-37,3.66,24.187986851026622
2776,174,-42,2.16,108.84813295375454
2777,174,-44,6.4,0.06658923654452051
2778,174,-134,10.97,0.10874601771517758
2779,178,-142,12.19,0.25100919020814505
2780,175,-145,28.65,44.29280777301999
2781,177,-154,3.66,82.75966715309383
2782,176,-158,6.1,0.4035788738540643
2783,175,-173,6.1,18.42906101737435
2784,176,-174,0.91,29.26260488182766
2785,178,-212,12.5,30.25642916265476
2786,178,-230,1.52,10.99140865108745
2787,176,-230,3.89,5.9773600173537895
2788,176,-230,3.05,5.9773600173537895
2789,175,-236,1.52,0.07485022533029058
2790,175,-235,0.0,0.13890143182749712
2791,174,-247,7.62,69.60195359948432
2792,176,-261,1.22,0.2845707123644297
2793,175,-262,17.01,4.998346787803842
2794,175,-283,10.67,7.107574954449953
2795,174,-282,6.54,0.004010695068219253
2796,174,-287,9.14,14.531390962076449
2797,174,-288,12.19,7.229743416574671
2798,175,-291,14.05,0.16167193375188946
2799,174,-292,23.77,5.128646964762687
2800,178,-315,6.35,12.37611433783412
2801,178,-347,7.62,14.147600538815734
2802,177,-347,4.75,19.900802967175313
2803,174,-365,2.13,12.181017951526748
2804,177,-369,1.59,5.646369087987314
2805,178,-369,0.97,6.556129398761595
2806,175,-378,4.43,0.6235158479526832
2807,177,-35,7.92,0.17425311799834797
2808,175,-44,0.0,9.359135009690327
2809,176,-50,16.46,48.85422234528003
2810,176,-92,9.14,12.496986186197379
2811,176,-132,2.13,36.694735818131036
2812,178,-140,1.83,33.955262990065265
2813,176,-144,5.47,12.527036737756822
2814,177,-199,13.72,84.46002735286754
2815,175,-230,3.05,16.79735590645321
2816,179,-239,3.96,38.658361648008025
2817,179,-246,11.89,0.0
2818,175,-250,18.29,0.2004727116951517
2819,179,-255,18.71,0.06367327541983392
2820,175,-285,14.43,29.713473196564074
2821,176,-291,10.76,0.3503916127828888
2822,177,-297,27.43,37.206634150936864
2823,175,-295,4.88,21.724691943369425
2824,175,-295,3.96,21.724691943369425
2825,176,-295,4.57,16.10425346548897
2826,179,-298,11.89,29.910939577711652
2827,176,-325,19.38,0.4413445317222764
2828,177,-327,9.4,6.166087568976257
2829,179,-333,5.18,17.699476948773363
2830,179,-347,3.05,13.505701749427372
2831,179,-347,5.49,13.505701749427372
2832,175,-353,16.15,0.3748380950444276
2833,176,-367,6.22,5.3650206849756295
2834,176,-369,10.23,12.592239599606701
2835,176,-378,4.09,0.37989475673612244
2836,179,-379,9.91,5.178207603843399
2837,177,-34,1.52,0.1138050933466534
2838,178,-53,4.57,35.29230608076812
2839,177,-62,10.67,90.07806919165536
2840,177,-63,5.49,30.374338177978466
2841,180,-97,4.27,17.229616913481834
2842,179,-109,21.95,42.18789419422372
2843,178,-121,24.38,31.742810872497888
2844,178,-141,3.05,15.697598005697888
2845,177,-142,15.24,60.51827997571757
2846,176,-172,16.76,35.07363046728876
2847,176,-175,4.88,18.465383874809966
2848,180,-177,18.29,34.13003377580505
2849,178,-184,7.32,15.460473795989682
2850,176,-236,7.92,0.4788928939056278
2851,179,-237,29.17,39.383551030369595
2852,178,-243,24.99,0.08573135609851164
2853,178,-246,6.1,0.362501522904882
2854,178,-246,5.43,0.362501522904882
2855,176,-254,0.91,67.41498481211765
2856,176,-254,0.12,67.41498481211765
2857,180,-267,16.74,98.74800940049322
2858,177,-272,0.46,12.435490955153737
2859,177,-290,10.67,0.27538550078207213
2860,176,-325,19.81,0.4413445317222764
2861,176,-336,28.35,5.306520155894591
2862,177,-347,4.27,19.900802967175313
2863,176,-352,11.28,0.17370643951069628
2864,177,-357,4.53,0.25773227622896305
2865,179,-364,8.17,0.23012381400210788
2866,176,-365,3.26,0.3998749803025138
2867,179,-365,5.24,5.423418444681831
2868,176,-369,11.09,12.592239599606701
2869,179,-379,9.2,5.178207603843399
2870,177,-379,7.62,0.27942019536431595
2871,176,-379,12.19,0.714869667961152
2872,179,-378,5.18,0.31295087451318476
2873,177,-35,6.1,0.17425311799834797
2874,181,-54,18.29,83.81886898271974
2875,177,-62,10.67,90.07806919165536
2876,179,-106,7.32,11.925396606705426
2877,177,-119,14.94,0.0
2878,179,-212,1.83,30.458047286376758
2879,180,-231,3.85,12.469128907039535
2880,179,-232,3.57,0.3281210516085416
2881,181,-240,17.89,12.298975625386626
2882,178,-246,11.63,0.362501522904882
2883,179,-299,3.96,5.819274223435025
2884,179,-298,9.14,29.910939577711652
2885,181,-311,6.87,49.67664395132879
2886,177,-314,12.3,53.03005106586557
2887,178,-318,3.05,0.1943566445791881
2888,177,-326,9.81,6.102202785903133
2889,178,-325,17.68,0.0
2890,181,-344,5.49,12.254675776554306
2891,179,-347,6.1,13.505701749427372
2892,180,-346,8.23,22.459300723859883
2893,179,-364,10.67,0.23012381400210788
2894,180,-365,3.05,0.07330917226701872
2895,178,-367,17.25,9.194639687138856
2896,180,-370,3.98,16.974839310579476
2897,181,-371,5.9,8.714197612384694
2898,179,-378,5.65,0.31295087451318476
2899,179,-62,16.76,95.85172605592686
2900,182,-116,3.96,18.93954957426868
2901,178,-121,21.03,31.742810872497888
2902,180,-120,10.67,0.0
2903,179,-156,12.19,62.93235873788779
2904,179,-156,13.72,62.93235873788779
2905,180,-189,12.19,73.87361120407328
2906,178,-229,7.99,31.270870265810135
2907,178,-233,5.79,0.318270326191936
2908,178,-240,8.08,31.760151851425267
2909,181,-247,17.25,0.0
2910,182,-279,9.12,0.18657733128152224
2911,178,-285,6.1,21.91763515764302
2912,179,-287,12.19,0.05056716677838091
2913,178,-300,7.86,5.5362261667395565
2914,181,-335,3.05,8.813769953100664
2915,182,-344,1.52,7.781771777572409
2916,182,-344,4.27,7.781771777572409
2917,182,-344,3.05,7.781771777572409
2918,182,-358,13.11,5.346481448605086
2919,182,-361,4.57,0.5070947355620159
2920,180,-365,3.05,0.07330917226701872
2921,179,-364,9.14,0.23012381400210788
2922,178,-366,6.71,5.733195302227787
