,x_loc,y_loc
157539,47.0,161.0
157540,47.0,161.0
157541,47.0,161.0
157542,47.0,161.0
157543,47.0,161.0
157544,47.0,161.0
157545,47.0,162.0
157546,47.0,162.0
157547,47.0,162.0
157548,47.0,162.0
157549,47.0,162.0
157550,47.0,162.0
157551,47.0,162.0
157552,47.0,162.0
157553,47.0,162.0
157554,47.0,162.0
157555,47.0,162.0
157556,47.0,163.0
157557,47.0,163.0
157558,47.0,163.0
157559,47.0,163.0
157560,47.0,163.0
157561,47.0,163.0
157562,47.0,163.0
157563,47.0,163.0
157564,47.0,163.0
157565,47.0,163.0
157566,47.0,164.0
157567,47.0,164.0
157568,47.0,164.0
157569,47.0,164.0
157570,47.0,164.0
157571,47.0,164.0
157572,47.0,164.0
157573,47.0,164.0
157574,47.0,164.0
157575,47.0,164.0
157576,47.0,165.0
157577,46.0,165.0
157578,46.0,165.0
157579,46.0,165.0
157580,46.0,165.0
157581,46.0,165.0
157582,46.0,165.0
157583,46.0,165.0
157584,46.0,165.0
157585,46.0,165.0
157586,46.0,165.0
157587,46.0,166.0
157588,46.0,166.0
157589,46.0,166.0
157590,46.0,166.0
157591,46.0,166.0
157592,46.0,166.0
157593,46.0,166.0
157594,46.0,166.0
157595,46.0,166.0
157596,46.0,166.0
157597,46.0,167.0
157598,46.0,167.0
157599,46.0,167.0
157600,46.0,167.0
157601,46.0,167.0
157602,46.0,167.0
157603,46.0,167.0
157604,46.0,167.0
157605,46.0,167.0
157606,46.0,167.0
157607,46.0,167.0
157608,46.0,168.0
157609,46.0,168.0
157610,46.0,168.0
157611,46.0,168.0
157612,46.0,168.0
157613,46.0,168.0
157614,46.0,168.0
157615,46.0,168.0
157616,46.0,168.0
157617,46.0,168.0
157618,46.0,169.0
157619,46.0,169.0
157620,46.0,169.0
157621,46.0,169.0
157622,46.0,169.0
157623,46.0,169.0
157624,46.0,169.0
157625,45.0,169.0
157626,45.0,169.0
157627,45.0,169.0
157628,45.0,169.0
157629,45.0,170.0
157630,45.0,170.0
157631,45.0,170.0
157632,45.0,170.0
157633,45.0,170.0
157634,45.0,170.0
157635,45.0,170.0
157636,45.0,170.0
157637,45.0,170.0
157638,45.0,170.0
157639,45.0,171.0
157640,45.0,171.0
157641,45.0,171.0
157642,45.0,171.0
157643,45.0,171.0
157644,45.0,171.0
157645,45.0,171.0
157646,45.0,171.0
157647,45.0,171.0
157648,45.0,171.0
157649,45.0,171.0
157650,45.0,172.0
157651,45.0,172.0
157652,45.0,172.0
157653,45.0,172.0
157654,45.0,172.0
157655,45.0,172.0
157656,45.0,172.0
157657,45.0,172.0
157658,45.0,172.0
157659,45.0,172.0
157660,45.0,173.0
157661,45.0,173.0
157662,45.0,173.0
157663,45.0,173.0
157664,53.0,133.0
157665,53.0,133.0
157666,53.0,133.0
157667,53.0,133.0
157668,53.0,133.0
157669,53.0,133.0
157670,53.0,133.0
157671,53.0,133.0
157672,53.0,133.0
157673,53.0,134.0
157674,53.0,134.0
157675,53.0,134.0
157676,53.0,134.0
157677,53.0,134.0
157678,53.0,134.0
157679,53.0,134.0
157680,53.0,134.0
157681,53.0,134.0
157682,52.0,134.0
157683,52.0,135.0
157684,52.0,135.0
157685,52.0,135.0
157686,52.0,135.0
157687,52.0,135.0
157688,52.0,135.0
157689,52.0,135.0
157690,52.0,135.0
157691,52.0,135.0
157692,52.0,135.0
157693,52.0,135.0
157694,52.0,136.0
157695,52.0,136.0
157696,52.0,136.0
157697,52.0,136.0
157698,52.0,136.0
157699,52.0,136.0
157700,52.0,136.0
157701,52.0,136.0
157702,52.0,136.0
157703,52.0,136.0
157704,52.0,137.0
157705,52.0,137.0
157706,52.0,137.0
157707,52.0,137.0
157708,52.0,137.0
157709,52.0,137.0
157710,52.0,137.0
157711,52.0,137.0
157712,52.0,137.0
157713,52.0,137.0
157714,52.0,138.0
157715,52.0,138.0
157716,52.0,138.0
157717,52.0,138.0
157718,52.0,138.0
157719,52.0,138.0
157720,52.0,138.0
157721,52.0,138.0
157722,52.0,138.0
157723,52.0,138.0
157724,52.0,139.0
157725,52.0,139.0
157726,52.0,139.0
157727,52.0,139.0
157728,52.0,139.0
157729,52.0,139.0
157730,52.0,139.0
157731,52.0,139.0
157732,52.0,139.0
157733,52.0,139.0
157734,52.0,140.0
157735,52.0,140.0
157736,52.0,140.0
157737,52.0,140.0
157738,52.0,140.0
157739,51.0,140.0
157740,51.0,140.0
157741,51.0,140.0
157742,51.0,140.0
157743,51.0,140.0
157744,51.0,140.0
157745,51.0,141.0
157746,51.0,141.0
157747,51.0,141.0
157748,51.0,141.0
157749,51.0,141.0
157750,51.0,141.0
157751,51.0,141.0
157752,51.0,141.0
157753,51.0,141.0
157754,51.0,141.0
157755,51.0,142.0
157756,51.0,142.0
157757,51.0,142.0
157758,51.0,142.0
157759,51.0,142.0
157760,51.0,142.0
157761,51.0,142.0
157762,51.0,142.0
157763,51.0,142.0
157764,51.0,142.0
157765,51.0,143.0
157766,51.0,143.0
157767,51.0,143.0
157768,51.0,143.0
157769,51.0,143.0
157770,51.0,143.0
157771,51.0,143.0
157772,51.0,143.0
157773,51.0,143.0
157774,51.0,143.0
157775,51.0,144.0
157776,51.0,144.0
157777,51.0,144.0
157778,51.0,144.0
157779,51.0,144.0
157780,51.0,144.0
157781,51.0,144.0
157782,51.0,144.0
157783,51.0,144.0
157784,51.0,144.0
157785,51.0,145.0
157786,51.0,145.0
157787,51.0,145.0
157788,51.0,145.0
157789,51.0,145.0
157790,51.0,145.0
157791,51.0,145.0
157792,51.0,145.0
157793,50.0,145.0
157794,50.0,145.0
157795,50.0,145.0
157796,50.0,146.0
157797,50.0,146.0
157798,50.0,146.0
157799,50.0,146.0
157800,50.0,146.0
157801,50.0,146.0
157802,50.0,146.0
157803,50.0,146.0
157804,50.0,146.0
157805,50.0,146.0
157806,50.0,147.0
157807,50.0,147.0
157808,50.0,147.0
157809,50.0,147.0
157810,50.0,147.0
157811,50.0,147.0
157812,50.0,147.0
157813,50.0,147.0
157814,50.0,147.0
157815,50.0,147.0
157816,50.0,148.0
157817,50.0,148.0
157818,50.0,148.0
157819,50.0,148.0
157820,50.0,148.0
157821,50.0,148.0
157822,50.0,148.0
157823,50.0,148.0
157824,50.0,148.0
157825,50.0,148.0
157826,50.0,148.0
157827,50.0,149.0
157828,50.0,149.0
157829,50.0,149.0
157830,50.0,149.0
157831,50.0,149.0
157832,50.0,149.0
157833,50.0,149.0
157834,50.0,149.0
157835,50.0,149.0
157836,50.0,149.0
157837,50.0,150.0
157838,50.0,150.0
157839,50.0,150.0
157840,50.0,150.0
157841,50.0,150.0
157842,50.0,150.0
157843,50.0,150.0
157844,50.0,150.0
157845,50.0,150.0
157846,49.0,150.0
157847,49.0,151.0
157848,49.0,151.0
157849,49.0,151.0
157850,49.0,151.0
157851,49.0,151.0
157852,49.0,151.0
157853,49.0,151.0
157854,49.0,151.0
157855,49.0,151.0
157856,49.0,151.0
157857,49.0,152.0
157858,49.0,152.0
157859,49.0,152.0
157860,49.0,152.0
157861,49.0,152.0
157862,49.0,152.0
157863,49.0,152.0
157864,49.0,152.0
157865,49.0,152.0
157866,49.0,152.0
157867,49.0,152.0
157868,49.0,153.0
157869,49.0,153.0
157870,49.0,153.0
157871,49.0,153.0
157872,49.0,153.0
157873,49.0,153.0
157874,49.0,153.0
157875,49.0,153.0
157876,49.0,153.0
157877,49.0,153.0
157878,49.0,154.0
157879,49.0,154.0
157880,49.0,154.0
157881,49.0,154.0
157882,49.0,154.0
157883,49.0,154.0
157884,49.0,154.0
157885,49.0,154.0
157886,49.0,154.0
157887,49.0,154.0
157888,49.0,155.0
157889,49.0,155.0
157890,49.0,155.0
157891,49.0,155.0
157892,49.0,155.0
157893,49.0,155.0
157894,49.0,155.0
157895,49.0,155.0
157896,49.0,155.0
157897,49.0,155.0
157898,48.0,155.0
157899,48.0,156.0
157900,48.0,156.0
157901,48.0,156.0
157902,48.0,156.0
157903,48.0,156.0
157904,48.0,156.0
157905,48.0,156.0
157906,48.0,156.0
157907,48.0,156.0
157908,48.0,156.0
157909,48.0,157.0
157910,48.0,157.0
157911,48.0,157.0
157912,48.0,157.0
157913,48.0,157.0
157914,48.0,157.0
157915,48.0,157.0
157916,48.0,157.0
157917,48.0,157.0
157918,48.0,157.0
157919,48.0,158.0
157920,48.0,158.0
157921,48.0,158.0
157922,48.0,158.0
157923,48.0,158.0
157924,48.0,158.0
157925,48.0,158.0
157926,48.0,158.0
157927,48.0,158.0
157928,48.0,158.0
157929,48.0,158.0
157930,48.0,159.0
157931,48.0,159.0
157932,48.0,159.0
157933,48.0,159.0
157934,48.0,159.0
157935,48.0,159.0
157936,48.0,159.0
157937,48.0,159.0
157938,48.0,159.0
157939,48.0,159.0
157940,48.0,160.0
157941,48.0,160.0
157942,48.0,160.0
157943,48.0,160.0
157944,48.0,160.0
157945,48.0,160.0
157946,48.0,160.0
157947,48.0,160.0
157948,47.0,160.0
157949,47.0,160.0
157950,47.0,160.0
157951,47.0,161.0
157952,47.0,161.0
157953,47.0,161.0
157954,47.0,161.0
157955,47.0,161.0
157956,47.0,161.0
157957,47.0,161.0
157958,47.0,161.0
157959,47.0,161.0
157960,47.0,161.0
157961,47.0,162.0
157962,47.0,162.0
157963,47.0,162.0
157964,47.0,162.0
157965,47.0,162.0
157966,47.0,162.0
157967,47.0,162.0
157968,47.0,162.0
157969,47.0,162.0
157970,47.0,162.0
157971,47.0,163.0
157972,47.0,163.0
157973,47.0,163.0
157974,47.0,163.0
157975,47.0,163.0
157976,47.0,163.0
157977,47.0,163.0
157978,47.0,163.0
157979,47.0,163.0
157980,47.0,163.0
157981,47.0,163.0
157982,47.0,164.0
157983,47.0,164.0
157984,47.0,164.0
157985,47.0,164.0
157986,47.0,164.0
157987,47.0,164.0
157988,47.0,164.0
157989,47.0,164.0
157990,47.0,164.0
157991,47.0,164.0
157992,47.0,165.0
157993,47.0,165.0
157994,47.0,165.0
157995,47.0,165.0
157996,46.0,165.0
157997,46.0,165.0
157998,46.0,165.0
157999,46.0,165.0
158000,46.0,165.0
158001,46.0,165.0
158002,46.0,165.0
158003,46.0,166.0
158004,46.0,166.0
158005,46.0,166.0
158006,46.0,166.0
158007,46.0,166.0
158008,46.0,166.0
158009,46.0,166.0
158010,46.0,166.0
158011,46.0,166.0
158012,46.0,166.0
158013,46.0,167.0
158014,46.0,167.0
158015,46.0,167.0
158016,46.0,167.0
158017,46.0,167.0
158018,46.0,167.0
158019,46.0,167.0
158020,46.0,167.0
158021,46.0,167.0
158022,46.0,167.0
158023,46.0,167.0
158024,46.0,168.0
158025,46.0,168.0
158026,46.0,168.0
158027,46.0,168.0
158028,46.0,168.0
158029,46.0,168.0
158030,46.0,168.0
158031,46.0,168.0
158032,46.0,168.0
158033,46.0,168.0
158034,46.0,169.0
158035,46.0,169.0
158036,46.0,169.0
158037,46.0,169.0
158038,46.0,169.0
158039,46.0,169.0
158040,46.0,169.0
158041,46.0,169.0
158042,46.0,169.0
158043,46.0,169.0
158044,45.0,170.0
158045,45.0,170.0
158046,45.0,170.0
158047,45.0,170.0
158048,45.0,170.0
158049,45.0,170.0
158050,45.0,170.0
158051,45.0,170.0
158052,45.0,170.0
158053,45.0,170.0
158054,45.0,170.0
158055,45.0,171.0
158056,45.0,171.0
158057,45.0,171.0
158058,45.0,171.0
158059,45.0,171.0
158060,45.0,171.0
158061,45.0,171.0
158062,45.0,171.0
158063,45.0,171.0
158064,45.0,171.0
158065,45.0,172.0
158066,45.0,172.0
158067,45.0,172.0
158068,45.0,172.0
158069,45.0,172.0
158070,45.0,172.0
158071,45.0,172.0
158072,45.0,172.0
158073,45.0,172.0
158074,45.0,172.0
158075,45.0,172.0
158076,45.0,173.0
158077,45.0,173.0
158078,45.0,173.0
158079,45.0,173.0
158080,53.0,133.0
158081,53.0,133.0
158082,53.0,133.0
158083,53.0,133.0
158084,53.0,133.0
158085,53.0,133.0
158086,53.0,133.0
158087,53.0,133.0
158088,53.0,133.0
158089,53.0,134.0
158090,53.0,134.0
158091,53.0,134.0
158092,53.0,134.0
158093,53.0,134.0
158094,53.0,134.0
158095,53.0,134.0
158096,53.0,134.0
158097,53.0,134.0
158098,53.0,134.0
158099,53.0,135.0
158100,53.0,135.0
158101,53.0,135.0
158102,52.0,135.0
158103,52.0,135.0
158104,52.0,135.0
158105,52.0,135.0
158106,52.0,135.0
158107,52.0,135.0
158108,52.0,135.0
158109,52.0,136.0
158110,52.0,136.0
158111,52.0,136.0
158112,52.0,136.0
158113,52.0,136.0
158114,52.0,136.0
158115,52.0,136.0
158116,52.0,136.0
158117,52.0,136.0
158118,52.0,136.0
158119,52.0,136.0
158120,52.0,137.0
158121,52.0,137.0
158122,52.0,137.0
158123,52.0,137.0
158124,52.0,137.0
158125,52.0,137.0
158126,52.0,137.0
158127,52.0,137.0
158128,52.0,137.0
158129,52.0,137.0
158130,52.0,138.0
158131,52.0,138.0
158132,52.0,138.0
158133,52.0,138.0
158134,52.0,138.0
158135,52.0,138.0
158136,52.0,138.0
158137,52.0,138.0
158138,52.0,138.0
158139,52.0,138.0
158140,52.0,139.0
158141,52.0,139.0
158142,52.0,139.0
158143,52.0,139.0
158144,52.0,139.0
158145,52.0,139.0
158146,52.0,139.0
158147,52.0,139.0
158148,52.0,139.0
158149,52.0,139.0
158150,52.0,140.0
158151,52.0,140.0
158152,52.0,140.0
158153,52.0,140.0
158154,52.0,140.0
158155,52.0,140.0
158156,52.0,140.0
158157,52.0,140.0
158158,52.0,140.0
158159,51.0,140.0
158160,51.0,141.0
158161,51.0,141.0
158162,51.0,141.0
158163,51.0,141.0
158164,51.0,141.0
158165,51.0,141.0
158166,51.0,141.0
158167,51.0,141.0
158168,51.0,141.0
158169,51.0,141.0
158170,51.0,141.0
158171,51.0,142.0
158172,51.0,142.0
158173,51.0,142.0
158174,51.0,142.0
158175,51.0,142.0
158176,51.0,142.0
158177,51.0,142.0
158178,51.0,142.0
158179,51.0,142.0
158180,51.0,142.0
158181,51.0,143.0
158182,51.0,143.0
158183,51.0,143.0
158184,51.0,143.0
158185,51.0,143.0
158186,51.0,143.0
158187,51.0,143.0
158188,51.0,143.0
158189,51.0,143.0
158190,51.0,143.0
158191,51.0,144.0
158192,51.0,144.0
158193,51.0,144.0
158194,51.0,144.0
158195,51.0,144.0
158196,51.0,144.0
158197,51.0,144.0
158198,51.0,144.0
158199,51.0,144.0
158200,51.0,144.0
158201,51.0,145.0
158202,51.0,145.0
158203,51.0,145.0
158204,51.0,145.0
158205,51.0,145.0
158206,51.0,145.0
158207,51.0,145.0
158208,51.0,145.0
158209,51.0,145.0
158210,51.0,145.0
158211,51.0,146.0
158212,51.0,146.0
158213,50.0,146.0
158214,50.0,146.0
158215,50.0,146.0
158216,50.0,146.0
158217,50.0,146.0
158218,50.0,146.0
158219,50.0,146.0
158220,50.0,146.0
158221,50.0,146.0
158222,50.0,147.0
158223,50.0,147.0
158224,50.0,147.0
158225,50.0,147.0
158226,50.0,147.0
158227,50.0,147.0
158228,50.0,147.0
158229,50.0,147.0
158230,50.0,147.0
158231,50.0,147.0
158232,50.0,148.0
158233,50.0,148.0
158234,50.0,148.0
158235,50.0,148.0
158236,50.0,148.0
158237,50.0,148.0
158238,50.0,148.0
158239,50.0,148.0
158240,50.0,148.0
158241,50.0,148.0
158242,50.0,149.0
158243,50.0,149.0
158244,50.0,149.0
158245,50.0,149.0
158246,50.0,149.0
158247,50.0,149.0
158248,50.0,149.0
158249,50.0,149.0
158250,50.0,149.0
158251,50.0,149.0
158252,50.0,149.0
158253,50.0,150.0
158254,50.0,150.0
158255,50.0,150.0
158256,50.0,150.0
158257,50.0,150.0
158258,50.0,150.0
158259,50.0,150.0
158260,50.0,150.0
158261,50.0,150.0
158262,50.0,150.0
158263,50.0,151.0
158264,50.0,151.0
158265,50.0,151.0
158266,49.0,151.0
158267,49.0,151.0
158268,49.0,151.0
158269,49.0,151.0
158270,49.0,151.0
158271,49.0,151.0
158272,49.0,151.0
158273,49.0,152.0
158274,49.0,152.0
158275,49.0,152.0
158276,49.0,152.0
158277,49.0,152.0
158278,49.0,152.0
158279,49.0,152.0
158280,49.0,152.0
158281,49.0,152.0
158282,49.0,152.0
158283,49.0,153.0
158284,49.0,153.0
158285,49.0,153.0
158286,49.0,153.0
158287,49.0,153.0
158288,49.0,153.0
158289,49.0,153.0
158290,49.0,153.0
158291,49.0,153.0
158292,49.0,153.0
158293,49.0,153.0
158294,49.0,154.0
158295,49.0,154.0
158296,49.0,154.0
158297,49.0,154.0
158298,49.0,154.0
158299,49.0,154.0
158300,49.0,154.0
158301,49.0,154.0
158302,49.0,154.0
158303,49.0,154.0
158304,49.0,155.0
158305,49.0,155.0
158306,49.0,155.0
158307,49.0,155.0
158308,49.0,155.0
158309,49.0,155.0
158310,49.0,155.0
158311,49.0,155.0
158312,49.0,155.0
158313,49.0,155.0
158314,49.0,156.0
158315,49.0,156.0
158316,49.0,156.0
158317,48.0,156.0
158318,48.0,156.0
158319,48.0,156.0
158320,48.0,156.0
158321,48.0,156.0
158322,48.0,156.0
158323,48.0,156.0
158324,48.0,156.0
158325,48.0,157.0
158326,48.0,157.0
158327,48.0,157.0
158328,48.0,157.0
158329,48.0,157.0
158330,48.0,157.0
158331,48.0,157.0
158332,48.0,157.0
158333,48.0,157.0
158334,48.0,157.0
158335,48.0,158.0
158336,48.0,158.0
158337,48.0,158.0
158338,48.0,158.0
158339,48.0,158.0
158340,48.0,158.0
158341,48.0,158.0
158342,48.0,158.0
158343,48.0,158.0
158344,48.0,158.0
158345,48.0,158.0
158346,48.0,159.0
158347,48.0,159.0
158348,48.0,159.0
158349,48.0,159.0
158350,48.0,159.0
158351,48.0,159.0
158352,48.0,159.0
158353,48.0,159.0
158354,48.0,159.0
158355,48.0,159.0
158356,48.0,160.0
158357,48.0,160.0
158358,48.0,160.0
158359,48.0,160.0
158360,48.0,160.0
158361,48.0,160.0
158362,48.0,160.0
158363,48.0,160.0
158364,48.0,160.0
158365,48.0,160.0
158366,48.0,161.0
158367,47.0,161.0
158368,47.0,161.0
158369,47.0,161.0
158370,47.0,161.0
158371,47.0,161.0
158372,47.0,161.0
158373,47.0,161.0
158374,47.0,161.0
158375,47.0,161.0
158376,47.0,161.0
158377,47.0,162.0
158378,47.0,162.0
158379,47.0,162.0
158380,47.0,162.0
158381,47.0,162.0
158382,47.0,162.0
158383,47.0,162.0
158384,47.0,162.0
158385,47.0,162.0
158386,47.0,162.0
158387,47.0,163.0
158388,47.0,163.0
158389,47.0,163.0
158390,47.0,163.0
158391,47.0,163.0
158392,47.0,163.0
158393,47.0,163.0
158394,47.0,163.0
158395,47.0,163.0
158396,47.0,163.0
158397,47.0,164.0
158398,47.0,164.0
158399,47.0,164.0
158400,47.0,164.0
158401,47.0,164.0
158402,47.0,164.0
158403,47.0,164.0
158404,47.0,164.0
158405,47.0,164.0
158406,47.0,164.0
158407,47.0,164.0
158408,47.0,165.0
158409,47.0,165.0
158410,47.0,165.0
158411,47.0,165.0
158412,47.0,165.0
158413,47.0,165.0
158414,47.0,165.0
158415,47.0,165.0
158416,46.0,165.0
158417,46.0,165.0
158418,46.0,166.0
158419,46.0,166.0
158420,46.0,166.0
158421,46.0,166.0
158422,46.0,166.0
158423,46.0,166.0
158424,46.0,166.0
158425,46.0,166.0
158426,46.0,166.0
158427,46.0,166.0
158428,46.0,166.0
158429,46.0,167.0
158430,46.0,167.0
158431,46.0,167.0
158432,46.0,167.0
158433,46.0,167.0
158434,46.0,167.0
158435,46.0,167.0
158436,46.0,167.0
158437,46.0,167.0
158438,46.0,167.0
158439,46.0,168.0
158440,46.0,168.0
158441,46.0,168.0
158442,46.0,168.0
158443,46.0,168.0
158444,46.0,168.0
158445,46.0,168.0
158446,46.0,168.0
158447,46.0,168.0
158448,46.0,168.0
158449,46.0,168.0
158450,46.0,169.0
158451,46.0,169.0
158452,46.0,169.0
158453,46.0,169.0
158454,46.0,169.0
158455,46.0,169.0
158456,46.0,169.0
158457,46.0,169.0
158458,46.0,169.0
158459,46.0,169.0
158460,46.0,170.0
158461,46.0,170.0
158462,46.0,170.0
158463,45.0,170.0
158464,45.0,170.0
158465,45.0,170.0
158466,45.0,170.0
158467,45.0,170.0
158468,45.0,170.0
158469,45.0,170.0
158470,45.0,170.0
158471,45.0,171.0
158472,45.0,171.0
158473,45.0,171.0
158474,45.0,171.0
158475,45.0,171.0
158476,45.0,171.0
158477,45.0,171.0
158478,45.0,171.0
158479,45.0,171.0
158480,45.0,171.0
158481,45.0,172.0
158482,45.0,172.0
158483,45.0,172.0
158484,45.0,172.0
158485,45.0,172.0
158486,45.0,172.0
158487,45.0,172.0
158488,45.0,172.0
158489,45.0,172.0
158490,45.0,172.0
158491,45.0,172.0
158492,45.0,173.0
158493,45.0,173.0
158494,45.0,173.0
158495,45.0,173.0
158496,53.0,133.0
158497,53.0,133.0
158498,53.0,133.0
158499,53.0,133.0
158500,53.0,133.0
158501,53.0,133.0
158502,53.0,133.0
158503,53.0,133.0
158504,53.0,133.0
158505,53.0,134.0
158506,53.0,134.0
158507,53.0,134.0
158508,53.0,134.0
158509,53.0,134.0
158510,53.0,134.0
158511,53.0,134.0
158512,53.0,134.0
158513,53.0,134.0
158514,53.0,134.0
158515,53.0,135.0
158516,53.0,135.0
158517,53.0,135.0
158518,53.0,135.0
158519,53.0,135.0
158520,53.0,135.0
158521,53.0,135.0
158522,52.0,135.0
158523,52.0,135.0
158524,52.0,135.0
158525,52.0,136.0
158526,52.0,136.0
158527,52.0,136.0
158528,52.0,136.0
158529,52.0,136.0
158530,52.0,136.0
158531,52.0,136.0
158532,52.0,136.0
158533,52.0,136.0
158534,52.0,136.0
158535,52.0,137.0
158536,52.0,137.0
158537,52.0,137.0
158538,52.0,137.0
158539,52.0,137.0
158540,52.0,137.0
158541,52.0,137.0
158542,52.0,137.0
158543,52.0,137.0
158544,52.0,137.0
158545,52.0,138.0
158546,52.0,138.0
158547,52.0,138.0
158548,52.0,138.0
158549,52.0,138.0
158550,52.0,138.0
158551,52.0,138.0
158552,52.0,138.0
158553,52.0,138.0
158554,52.0,138.0
158555,52.0,138.0
158556,52.0,139.0
158557,52.0,139.0
158558,52.0,139.0
158559,52.0,139.0
158560,52.0,139.0
158561,52.0,139.0
158562,52.0,139.0
158563,52.0,139.0
158564,52.0,139.0
158565,52.0,139.0
158566,52.0,140.0
158567,52.0,140.0
158568,52.0,140.0
158569,52.0,140.0
158570,52.0,140.0
158571,52.0,140.0
158572,52.0,140.0
158573,52.0,140.0
158574,52.0,140.0
158575,52.0,140.0
158576,52.0,141.0
158577,52.0,141.0
158578,52.0,141.0
158579,51.0,141.0
158580,51.0,141.0
158581,51.0,141.0
158582,51.0,141.0
158583,51.0,141.0
158584,51.0,141.0
158585,51.0,141.0
158586,51.0,142.0
158587,51.0,142.0
158588,51.0,142.0
158589,51.0,142.0
158590,51.0,142.0
158591,51.0,142.0
158592,51.0,142.0
158593,51.0,142.0
158594,51.0,142.0
158595,51.0,142.0
158596,51.0,142.0
158597,51.0,143.0
158598,51.0,143.0
158599,51.0,143.0
158600,51.0,143.0
158601,51.0,143.0
158602,51.0,143.0
158603,51.0,143.0
158604,51.0,143.0
158605,51.0,143.0
158606,51.0,143.0
158607,51.0,144.0
158608,51.0,144.0
158609,51.0,144.0
158610,51.0,144.0
158611,51.0,144.0
158612,51.0,144.0
158613,51.0,144.0
158614,51.0,144.0
158615,51.0,144.0
158616,51.0,144.0
158617,51.0,145.0
158618,51.0,145.0
158619,51.0,145.0
158620,51.0,145.0
158621,51.0,145.0
158622,51.0,145.0
158623,51.0,145.0
158624,51.0,145.0
158625,51.0,145.0
158626,51.0,145.0
158627,51.0,146.0
158628,51.0,146.0
158629,51.0,146.0
158630,51.0,146.0
158631,51.0,146.0
158632,51.0,146.0
158633,50.0,146.0
158634,50.0,146.0
158635,50.0,146.0
158636,50.0,146.0
158637,50.0,147.0
158638,50.0,147.0
158639,50.0,147.0
158640,50.0,147.0
158641,50.0,147.0
158642,50.0,147.0
158643,50.0,147.0
158644,50.0,147.0
158645,50.0,147.0
158646,50.0,147.0
158647,50.0,147.0
158648,50.0,148.0
158649,50.0,148.0
158650,50.0,148.0
158651,50.0,148.0
158652,50.0,148.0
158653,50.0,148.0
158654,50.0,148.0
158655,50.0,148.0
158656,50.0,148.0
158657,50.0,148.0
158658,50.0,149.0
158659,50.0,149.0
158660,50.0,149.0
158661,50.0,149.0
158662,50.0,149.0
158663,50.0,149.0
158664,50.0,149.0
158665,50.0,149.0
158666,50.0,149.0
158667,50.0,149.0
158668,50.0,150.0
158669,50.0,150.0
158670,50.0,150.0
158671,50.0,150.0
158672,50.0,150.0
158673,50.0,150.0
158674,50.0,150.0
158675,50.0,150.0
158676,50.0,150.0
158677,50.0,150.0
158678,50.0,150.0
158679,50.0,151.0
158680,50.0,151.0
158681,50.0,151.0
158682,50.0,151.0
158683,50.0,151.0
158684,50.0,151.0
158685,50.0,151.0
158686,49.0,151.0
158687,49.0,151.0
158688,49.0,151.0
158689,49.0,152.0
158690,49.0,152.0
158691,49.0,152.0
158692,49.0,152.0
158693,49.0,152.0
158694,49.0,152.0
158695,49.0,152.0
158696,49.0,152.0
158697,49.0,152.0
158698,49.0,152.0
158699,49.0,153.0
158700,49.0,153.0
158701,49.0,153.0
158702,49.0,153.0
158703,49.0,153.0
158704,49.0,153.0
158705,49.0,153.0
158706,49.0,153.0
158707,49.0,153.0
158708,49.0,153.0
158709,49.0,153.0
158710,49.0,154.0
158711,49.0,154.0
158712,49.0,154.0
158713,49.0,154.0
158714,49.0,154.0
158715,49.0,154.0
158716,49.0,154.0
158717,49.0,154.0
158718,49.0,154.0
158719,49.0,154.0
158720,49.0,155.0
158721,49.0,155.0
158722,49.0,155.0
158723,49.0,155.0
158724,49.0,155.0
158725,49.0,155.0
158726,49.0,155.0
158727,49.0,155.0
158728,49.0,155.0
158729,49.0,155.0
158730,49.0,156.0
158731,49.0,156.0
158732,49.0,156.0
158733,49.0,156.0
158734,49.0,156.0
158735,49.0,156.0
158736,49.0,156.0
158737,48.0,156.0
158738,48.0,156.0
158739,48.0,156.0
158740,48.0,156.0
158741,48.0,157.0
158742,48.0,157.0
158743,48.0,157.0
158744,48.0,157.0
158745,48.0,157.0
158746,48.0,157.0
158747,48.0,157.0
158748,48.0,157.0
158749,48.0,157.0
158750,48.0,157.0
158751,48.0,158.0
158752,48.0,158.0
158753,48.0,158.0
158754,48.0,158.0
158755,48.0,158.0
158756,48.0,158.0
158757,48.0,158.0
158758,48.0,158.0
158759,48.0,158.0
158760,48.0,158.0
158761,48.0,159.0
158762,48.0,159.0
158763,48.0,159.0
158764,48.0,159.0
158765,48.0,159.0
158766,48.0,159.0
158767,48.0,159.0
158768,48.0,159.0
158769,48.0,159.0
158770,48.0,159.0
158771,48.0,159.0
158772,48.0,160.0
158773,48.0,160.0
158774,48.0,160.0
158775,48.0,160.0
158776,48.0,160.0
158777,48.0,160.0
158778,48.0,160.0
158779,48.0,160.0
158780,48.0,160.0
158781,48.0,160.0
158782,48.0,161.0
158783,48.0,161.0
158784,48.0,161.0
158785,48.0,161.0
158786,48.0,161.0
158787,47.0,161.0
158788,47.0,161.0
158789,47.0,161.0
158790,47.0,161.0
158791,47.0,161.0
158792,47.0,162.0
158793,47.0,162.0
158794,47.0,162.0
158795,47.0,162.0
158796,47.0,162.0
158797,47.0,162.0
158798,47.0,162.0
158799,47.0,162.0
158800,47.0,162.0
158801,47.0,162.0
158802,47.0,162.0
158803,47.0,163.0
158804,47.0,163.0
158805,47.0,163.0
158806,47.0,163.0
158807,47.0,163.0
158808,47.0,163.0
158809,47.0,163.0
