site_name,id,value,date,lon,lat,x,y
"Susquehanna River at Harrisburg, PA",1570500,11400.0,2003-02-20,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,17200.0,2003-02-21,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,22600.0,2003-02-22,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,35900.0,2003-02-23,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,46100.0,2003-02-24,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,53500.0,2003-02-25,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,49900.0,2003-02-26,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,50100.0,2003-02-27,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,48000.0,2003-02-28,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,43500.0,2003-03-01,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,40500.0,2003-03-02,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,43900.0,2003-03-03,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,41800.0,2003-03-04,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,35900.0,2003-03-05,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,41100.0,2003-03-06,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,48400.0,2003-03-07,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,41700.0,2003-03-08,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,44700.0,2003-03-09,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,54100.0,2003-03-10,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,53900.0,2003-03-11,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,46500.0,2003-03-12,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,47800.0,2003-03-13,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,57700.0,2003-03-14,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,60800.0,2003-03-15,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,65900.0,2003-03-16,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,76500.0,2003-03-17,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,113000.0,2003-03-18,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,179000.0,2003-03-19,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,209000.0,2003-03-20,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,245000.0,2003-03-21,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,266000.0,2003-03-22,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,240000.0,2003-03-23,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,208000.0,2003-03-24,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,184000.0,2003-03-25,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,161000.0,2003-03-26,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,138000.0,2003-03-27,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,121000.0,2003-03-28,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,107000.0,2003-03-29,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,95700.0,2003-03-30,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,91500.0,2003-03-31,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,89700.0,2003-04-01,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,86200.0,2003-04-02,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,83400.0,2003-04-03,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,85500.0,2003-04-04,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,85200.0,2003-04-05,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,87800.0,2003-04-06,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,125000.0,2003-04-07,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,126000.0,2003-04-08,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,105000.0,2003-04-09,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,92300.0,2003-04-10,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,87600.0,2003-04-11,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,99400.0,2003-04-12,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,101000.0,2003-04-13,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,90300.0,2003-04-14,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,78200.0,2003-04-15,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,67400.0,2003-04-16,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,60600.0,2003-04-17,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,54800.0,2003-04-18,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,50600.0,2003-04-19,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,46400.0,2003-04-20,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,42600.0,2003-04-21,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,40400.0,2003-04-22,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,38800.0,2003-04-23,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,36100.0,2003-04-24,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,34000.0,2003-04-25,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,32800.0,2003-04-26,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,33200.0,2003-04-27,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,33700.0,2003-04-28,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,32400.0,2003-04-29,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,32500.0,2003-04-30,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,31500.0,2003-05-01,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,30000.0,2003-05-02,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,28000.0,2003-05-03,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,32400.0,2003-05-04,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,32100.0,2003-05-05,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,31500.0,2003-05-06,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,30000.0,2003-05-07,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,29100.0,2003-05-08,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,30400.0,2003-05-09,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,32200.0,2003-05-10,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,35200.0,2003-05-11,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,38500.0,2003-05-12,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,38800.0,2003-05-13,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,38800.0,2003-05-14,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,35900.0,2003-05-15,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,37000.0,2003-05-16,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,48500.0,2003-05-17,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,53300.0,2003-05-18,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,51400.0,2003-05-19,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,48500.0,2003-05-20,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,41900.0,2003-05-21,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,37400.0,2003-05-22,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,36200.0,2003-05-23,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,34600.0,2003-05-24,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,42400.0,2003-05-25,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,44100.0,2003-05-26,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,45300.0,2003-05-27,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,51200.0,2003-05-28,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,51100.0,2003-05-29,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,49100.0,2003-05-30,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,45600.0,2003-05-31,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,45400.0,2003-06-01,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,90000.0,2003-06-02,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,130000.0,2003-06-03,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,118000.0,2003-06-04,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,122000.0,2003-06-05,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,101000.0,2003-06-06,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,88800.0,2003-06-07,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,95400.0,2003-06-08,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,90600.0,2003-06-09,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,77900.0,2003-06-10,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,63500.0,2003-06-11,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,56700.0,2003-06-12,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,53800.0,2003-06-13,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,50100.0,2003-06-14,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,51300.0,2003-06-15,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,51000.0,2003-06-16,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,48100.0,2003-06-17,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,42600.0,2003-06-18,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,39300.0,2003-06-19,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,39300.0,2003-06-20,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,44700.0,2003-06-21,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,102000.0,2003-06-22,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,137000.0,2003-06-23,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,111000.0,2003-06-24,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,79400.0,2003-06-25,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,58900.0,2003-06-26,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,48200.0,2003-06-27,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,39000.0,2003-06-28,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,33200.0,2003-06-29,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,28800.0,2003-06-30,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,25500.0,2003-07-01,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,22800.0,2003-07-02,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,20600.0,2003-07-03,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,18700.0,2003-07-04,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,16800.0,2003-07-05,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,15700.0,2003-07-06,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,15000.0,2003-07-07,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,15000.0,2003-07-08,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,14200.0,2003-07-09,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,13800.0,2003-07-10,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,13900.0,2003-07-11,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,17900.0,2003-07-12,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,19500.0,2003-07-13,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,19100.0,2003-07-14,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,16200.0,2003-07-15,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,14600.0,2003-07-16,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,13100.0,2003-07-17,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,12000.0,2003-07-18,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,11600.0,2003-07-19,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,11400.0,2003-07-20,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,10700.0,2003-07-21,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,11600.0,2003-07-22,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,18700.0,2003-07-23,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,33200.0,2003-07-24,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,61400.0,2003-07-25,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,56300.0,2003-07-26,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,51800.0,2003-07-27,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,39600.0,2003-07-28,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,39000.0,2003-07-29,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,43000.0,2003-07-30,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,34500.0,2003-07-31,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,28000.0,2003-08-01,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,25900.0,2003-08-02,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,50900.0,2003-08-03,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,62000.0,2003-08-04,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,61800.0,2003-08-05,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,75700.0,2003-08-06,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,66400.0,2003-08-07,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,55300.0,2003-08-08,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,46600.0,2003-08-09,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,49200.0,2003-08-10,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,58100.0,2003-08-11,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,96300.0,2003-08-12,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,89600.0,2003-08-13,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,66800.0,2003-08-14,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,55700.0,2003-08-15,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,43800.0,2003-08-16,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,39000.0,2003-08-17,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,39600.0,2003-08-18,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,32300.0,2003-08-19,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,27100.0,2003-08-20,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,23400.0,2003-08-21,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,20300.0,2003-08-22,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,18100.0,2003-08-23,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,16100.0,2003-08-24,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,14900.0,2003-08-25,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,13500.0,2003-08-26,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,13200.0,2003-08-27,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,12600.0,2003-08-28,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,12400.0,2003-08-29,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,13800.0,2003-08-30,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,15800.0,2003-08-31,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,14600.0,2003-09-01,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,19000.0,2003-09-02,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,32000.0,2003-09-03,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,63600.0,2003-09-04,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,101000.0,2003-09-05,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,97900.0,2003-09-06,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,75300.0,2003-09-07,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,56000.0,2003-09-08,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,44200.0,2003-09-09,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,34500.0,2003-09-10,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,29600.0,2003-09-11,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,25300.0,2003-09-12,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,22200.0,2003-09-13,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,21200.0,2003-09-14,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,19900.0,2003-09-15,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,18900.0,2003-09-16,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,21500.0,2003-09-17,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,25100.0,2003-09-18,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,26400.0,2003-09-19,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,37000.0,2003-09-20,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,42900.0,2003-09-21,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,38300.0,2003-09-22,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,51900.0,2003-09-23,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,98000.0,2003-09-24,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,91200.0,2003-09-25,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,74700.0,2003-09-26,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,62300.0,2003-09-27,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,54700.0,2003-09-28,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,68100.0,2003-09-29,-76.86049676,40.23268397,325,180
"Susquehanna River at Harrisburg, PA",1570500,79300.0,2003-09-30,-76.86049676,40.23268397,325,180
"SUSQUEHANNA RIVER AT CONOWINGO, MD",1578310,18100.0,2002-10-01,-76.15370455,39.63096255,373,253
"SUSQUEHANNA RIVER AT CONOWINGO, MD",1578310,13400.0,2002-10-02,-76.15370455,39.63096255,373,253
"SUSQUEHANNA RIVER AT CONOWINGO, MD",1578310,17500.0,2002-10-03,-76.15370455,39.63096255,373,253
"SUSQUEHANNA RIVER AT CONOWINGO, MD",1578310,13200.0,2002-10-04,-76.15370455,39.63096255,373,253
"SUSQUEHANNA RIVER AT CONOWINGO, MD",1578310,8990.0,2002-10-05,-76.15370455,39.63096255,373,253
"SUSQUEHANNA RIVER AT CONOWINGO, MD",1578310,5950.0,2002-10-06,-76.15370455,39.63096255,373,253
"SUSQUEHANNA RIVER AT CONOWINGO, MD",1578310,16500.0,2002-10-07,-76.15370455,39.63096255,373,253
"SUSQUEHANNA RIVER AT CONOWINGO, MD",1578310,4150.0,2002-10-08,-76.15370455,39.63096255,373,253
"SUSQUEHANNA RIVER AT CONOWINGO, MD",1578310,8420.0,2002-10-09,-76.15370455,39.63096255,373,253
"SUSQUEHANNA RIVER AT CONOWINGO, MD",1578310,9870.0,2002-10-10,-76.15370455,39.63096255,373,253
"SUSQUEHANNA RIVER AT CONOWINGO, MD",1578310,13800.0,2002-10-11,-76.15370455,39.63096255,373,253
"SUSQUEHANNA RIVER AT CONOWINGO, MD",1578310,13700.0,2002-10-12,-76.15370455,39.63096255,373,253
"SUSQUEHANNA RIVER AT CONOWINGO, MD",1578310,25100.0,2002-10-13,-76.15370455,39.63096255,373,253
"SUSQUEHANNA RIVER AT CONOWINGO, MD",1578310,51600.0,2002-10-14,-76.15370455,39.63096255,373,253
"SUSQUEHANNA RIVER AT CONOWINGO, MD",1578310,46900.0,2002-10-15,-76.15370455,39.63096255,373,253
"SUSQUEHANNA RIVER AT CONOWINGO, MD",1578310,36000.0,2002-10-16,-76.15370455,39.63096255,373,253
"SUSQUEHANNA RIVER AT CONOWINGO, MD",1578310,35200.0,2002-10-17,-76.15370455,39.63096255,373,253
"SUSQUEHANNA RIVER AT CONOWINGO, MD",1578310,49000.0,2002-10-18,-76.15370455,39.63096255,373,253
"SUSQUEHANNA RIVER AT CONOWINGO, MD",1578310,50100.0,2002-10-19,-76.15370455,39.63096255,373,253
"SUSQUEHANNA RIVER AT CONOWINGO, MD",1578310,35900.0,2002-10-20,-76.15370455,39.63096255,373,253
"SUSQUEHANNA RIVER AT CONOWINGO, MD",1578310,39900.0,2002-10-21,-76.15370455,39.63096255,373,253
"SUSQUEHANNA RIVER AT CONOWINGO, MD",1578310,32600.0,2002-10-22,-76.15370455,39.63096255,373,253
"SUSQUEHANNA RIVER AT CONOWINGO, MD",1578310,30500.0,2002-10-23,-76.15370455,39.63096255,373,253
"SUSQUEHANNA RIVER AT CONOWINGO, MD",1578310,29200.0,2002-10-24,-76.15370455,39.63096255,373,253
"SUSQUEHANNA RIVER AT CONOWINGO, MD",1578310,19400.0,2002-10-25,-76.15370455,39.63096255,373,253
"SUSQUEHANNA RIVER AT CONOWINGO, MD",1578310,15700.0,2002-10-26,-76.15370455,39.63096255,373,253
"SUSQUEHANNA RIVER AT CONOWINGO, MD",1578310,19500.0,2002-10-27,-76.15370455,39.63096255,373,253
"SUSQUEHANNA RIVER AT CONOWINGO, MD",1578310,28700.0,2002-10-28,-76.15370455,39.63096255,373,253
"SUSQUEHANNA RIVER AT CONOWINGO, MD",1578310,25400.0,2002-10-29,-76.15370455,39.63096255,373,253
"SUSQUEHANNA RIVER AT CONOWINGO, MD",1578310,31000.0,2002-10-30,-76.15370455,39.63096255,373,253
"SUSQUEHANNA RIVER AT CONOWINGO, MD",1578310,38600.0,2002-10-31,-76.15370455,39.63096255,373,253
"SUSQUEHANNA RIVER AT CONOWINGO, MD",1578310,40600.0,2002-11-01,-76.15370455,39.63096255,373,253
"SUSQUEHANNA RIVER AT CONOWINGO, MD",1578310,27100.0,2002-11-02,-76.15370455,39.63096255,373,253
"SUSQUEHANNA RIVER AT CONOWINGO, MD",1578310,22500.0,2002-11-03,-76.15370455,39.63096255,373,253
"SUSQUEHANNA RIVER AT CONOWINGO, MD",1578310,25500.0,2002-11-04,-76.15370455,39.63096255,373,253
"SUSQUEHANNA RIVER AT CONOWINGO, MD",1578310,24800.0,2002-11-05,-76.15370455,39.63096255,373,253
"SUSQUEHANNA RIVER AT CONOWINGO, MD",1578310,25400.0,2002-11-06,-76.15370455,39.63096255,373,253
"SUSQUEHANNA RIVER AT CONOWINGO, MD",1578310,29600.0,2002-11-07,-76.15370455,39.63096255,373,253
"SUSQUEHANNA RIVER AT CONOWINGO, MD",1578310,23600.0,2002-11-08,-76.15370455,39.63096255,373,253
